year,make,model,trim,mileage,days_to_sell
2018,Porsche,Cayenne,S,15953,42
2018,Porsche,Cayenne,S,17500,15
2018,Porsche,Cayenne,S,27000,14
2018,Porsche,Cayenne,S,40000,15
2018,Porsche,Cayenne,S,40092,19
2018,Porsche,Cayenne,S,46615,90
2018,Porsche,Cayenne,Std,20000,20
2018,Porsche,Cayenne,Std,26386,12
2018,Porsche,Cayenne,Std,29100,37
2018,Porsche,Cayenne,Std,43000,22
2018,Porsche,Macan,GTS,91000,43
2018,Porsche,Macan,Std,6000,10
2018,Porsche,Macan,Std,7797,116
2018,Porsche,Macan,Std,16000,85
2018,Porsche,Macan,Std,27000,12
2018,Porsche,Macan,Std,27000,14
2018,Porsche,Macan,Std,28000,21
2018,Porsche,Macan,Std,32000,31
2018,Porsche,Macan,Std,32000,33
2018,Porsche,Macan,Std,45000,14
2018,Porsche,Macan,Std,50000,47
2018,Porsche,Macan,Std,50603,45
2018,Porsche,Macan,Std,56000,36
2018,Porsche,Macan,Std,73766,181
2018,Porsche,Panamera,4,10795,104
2018,Porsche,Panamera,4,10800,118
2018,Porsche,Panamera,4,20500,12
2018,Porsche,Panamera,4,21743,98
2018,Porsche,Panamera,4,25000,11
2018,Porsche,Panamera,Std,27156,21
2018,Porsche,Panamera,Turbo,68000,82
2018,Ram,1500,"SLT Quad Cab",14000,128
2018,Renault,Koleos,PE,37500,47
2018,Subaru,WRX,Std,24000,106
2018,Subaru,WRX,"STI Std",38000,47
2018,Subaru,WRX,"STI Std",60000,60
2018,Suzuki,Jimny,Standard,25000,10
2018,Suzuki,Jimny,Standard,25100,59
2018,Tesla,"Model X",P100D,13000,50
2018,Toyota,Camry,LE,2500,95
2018,Toyota,Camry,LE,8000,39
2018,Toyota,Camry,LE,27000,36
2018,Toyota,Camry,LE,40000,95
2018,Toyota,Camry,LE,164000,110
2018,Toyota,Camry,Limited,11245,34
2018,Toyota,Camry,Limited,35000,54
2018,Toyota,Camry,Limited,60000,25
2018,Toyota,Camry,SE,16000,40
2018,Toyota,Camry,SE,40000,25
2018,Toyota,Camry,SE,45000,18
2018,Toyota,Camry,SE,52000,29
2018,Toyota,Camry,SE,52000,34
2018,Toyota,Camry,SE,84000,105
2018,Toyota,Corolla,SE,32000,20
2018,Toyota,Corolla,SE,35000,48
2018,Toyota,Corolla,SE,35645,16
2018,Toyota,Corolla,SE,38654,21
2018,Toyota,Corolla,SE,39237,19
2018,Toyota,Corolla,SE,40000,12
2018,Toyota,Corolla,SE,41000,47
2018,Toyota,Corolla,SE,43000,14
2018,Toyota,Corolla,SE,43000,63
2018,Toyota,Corolla,SE,49000,53
2018,Toyota,Corolla,SE,51587,25
2018,Toyota,Corolla,SE,55328,58
2018,Toyota,Corolla,SE,56747,28
2018,Toyota,Corolla,SE,61370,32
2018,Toyota,Corolla,SE,64000,33
2018,Toyota,Corolla,SE,67500,95
2018,Toyota,Corolla,SE,68000,149
2018,Toyota,Corolla,SE,69000,95
2018,Toyota,Corolla,SE,74390,15
2018,Toyota,Corolla,SE,76000,15
2018,Toyota,Corolla,SE,79200,27
2018,Toyota,Corolla,SE+,9200,13
2018,Toyota,Corolla,SE+,19000,47
2018,Toyota,Corolla,SE+,30000,39
2018,Toyota,Corolla,SE+,36683,68
2018,Toyota,Corolla,SE+,59000,67
2018,Toyota,Corolla,SE+,69000,27
2018,Toyota,Corolla,Sport,26000,16
2018,Toyota,Corolla,Std,31000,8
2018,Toyota,Corolla,XLI,51000,90
2018,Toyota,"FJ Cruiser",GXR,20800,16
2018,Toyota,"FJ Cruiser",GXR,21000,43
2018,Toyota,"FJ Cruiser",GXR,22360,24
2018,Toyota,"FJ Cruiser",GXR,27000,16
2018,Toyota,"FJ Cruiser",GXR,30500,37
2018,Toyota,"FJ Cruiser",GXR,33911,11
2018,Toyota,"FJ Cruiser",GXR,35000,31
2018,Toyota,"FJ Cruiser",GXR,35000,32
2018,Toyota,"FJ Cruiser",GXR,35000,74
2018,Toyota,"FJ Cruiser",GXR,47000,35
2018,Toyota,"FJ Cruiser",GXR,67823,15
2018,Toyota,Fortuner,EXR,14000,154
2018,Toyota,Fortuner,EXR,17000,51
2018,Toyota,Fortuner,EXR,21018,14
2018,Toyota,Fortuner,EXR,30000,115
2018,Toyota,Fortuner,EXR,31000,42
2018,Toyota,Fortuner,EXR,55000,15
2018,Toyota,Fortuner,EXR,56000,122
2018,Toyota,Fortuner,EXR,90000,20
2018,Toyota,Fortuner,EXR,90000,99
2018,Toyota,Fortuner,GXR,5200,101
2018,Toyota,Fortuner,GXR,33000,10
2018,Toyota,Fortuner,"TRD Sportivo",56000,35
2018,Toyota,Hiace,"GL - Standard Roof",40000,47
2018,Toyota,Hiace,"GL - Standard Roof",70000,81
2018,Toyota,Hiace,"GL - Standard Roof",73000,18
2018,Toyota,Hiace,"GL - Standard Roof",82000,27
2018,Toyota,Hiace,"GL - Standard Roof",90000,10
2018,Toyota,Hilux,GL,33231,32
2018,Toyota,Hilux,GLX,54000,40
2018,Toyota,Hilux,GLX,99000,9
2018,Toyota,Hilux,GLX,117152,88
2018,Toyota,"Land Cruiser",EXR,8750,26
2018,Toyota,"Land Cruiser",EXR,33000,130
2018,Toyota,"Land Cruiser",EXR,42999,103
2018,Toyota,"Land Cruiser",GXR,8000,144
2018,Toyota,"Land Cruiser",GXR,16000,18
2018,Toyota,"Land Cruiser",GXR,16400,11
2018,Toyota,"Land Cruiser",GXR,19700,47
2018,Toyota,"Land Cruiser",GXR,23000,60
2018,Toyota,"Land Cruiser",GXR,32000,17
2018,Toyota,"Land Cruiser",GXR,33000,34
2018,Toyota,"Land Cruiser",GXR,33000,115
2018,Toyota,"Land Cruiser",GXR,35000,8
2018,Toyota,"Land Cruiser",GXR,43165,28
2018,Toyota,"Land Cruiser",GXR,46000,61
2018,Toyota,"Land Cruiser",GXR,47000,12
2018,Toyota,"Land Cruiser",GXR,50000,43
2018,Toyota,"Land Cruiser",GXR,55000,11
2018,Toyota,"Land Cruiser",GXR,57000,87
2018,Toyota,"Land Cruiser",GXR,65500,13
2018,Toyota,"Land Cruiser",GXR,69000,94
2018,Toyota,"Land Cruiser",GXR,77000,47
2018,Toyota,"Land Cruiser",GXR,80000,41
2018,Toyota,"Land Cruiser",GXR,84000,41
2018,Toyota,"Land Cruiser",GXR,103000,77
2018,Toyota,"Land Cruiser",GXR,103000,92
2018,Toyota,"Land Cruiser",GXR,113000,41
2018,Toyota,"Land Cruiser",GXR,119000,33
2018,Toyota,"Land Cruiser",GXR,120000,67
2018,Toyota,"Land Cruiser",VXR,2958,50
2018,Toyota,"Land Cruiser",VXR,10000,138
2018,Toyota,"Land Cruiser",VXR,17000,19
2018,Toyota,"Land Cruiser",VXR,17000,81
2018,Toyota,"Land Cruiser",VXR,29000,39
2018,Toyota,"Land Cruiser",VXR,29000,47
2018,Toyota,"Land Cruiser",VXR,29090,22
2018,Toyota,"Land Cruiser",VXR,82000,131
2018,Toyota,"Land Cruiser",VXR,82000,137
2018,Toyota,"Land Cruiser",VXR,90000,27
2018,Toyota,Prado,EXR,50000,49
2018,Toyota,Prado,GXR,22000,11
2018,Toyota,Prado,GXR,31000,30
2018,Toyota,Prado,GXR,31000,69
2018,Toyota,Prado,GXR,73000,10
2018,Toyota,Prado,Limited,24983,47
2018,Toyota,Prado,Limited,27000,34
2018,Toyota,Prado,Limited,50000,123
2018,Toyota,Prado,Limited,90000,113
2018,Toyota,Prado,VXR,26000,9
2018,Toyota,Prado,VXR,34000,10
2018,Toyota,Prado,VXR,34000,14
2018,Toyota,Prado,VXR,38000,14
2018,Toyota,Prado,VXR,55800,51
2018,Toyota,Prado,VXR,70000,47
2018,Toyota,Prado,VXR,85000,37
2018,Toyota,Previa,S,9000,62
2018,Toyota,RAV4,EX,9000,43
2018,Toyota,RAV4,EX,21000,21
2018,Toyota,RAV4,EX,26000,12
2018,Toyota,RAV4,EX,32872,28
2018,Toyota,RAV4,EX,33000,9
2018,Toyota,RAV4,EX,51000,52
2018,Toyota,RAV4,EX,53500,12
2018,Toyota,RAV4,EX,57000,14
2018,Toyota,RAV4,EX,62000,10
2018,Toyota,RAV4,EX,62000,35
2018,Toyota,RAV4,VXR,6800,102
2018,Toyota,RAV4,VXR,15000,27
2018,Toyota,RAV4,VXR,15000,47
2018,Toyota,RAV4,VXR,19000,133
2018,Toyota,RAV4,VXR,48000,98
2018,Toyota,RAV4,"VXR HEV",31000,51
2018,Toyota,Rush,EX,30000,115
2018,Toyota,Tundra,"Crewmax 1974 Edition",37000,114
2018,Volkswagen,Arteon,"R-Line 4Motion",30000,30
2018,Volkswagen,Arteon,"R-Line 4Motion",73613,48
2018,Volkswagen,Beetle,S,27700,101
2018,Volkswagen,Golf,"GTI P1",2500,11
2018,Volkswagen,Golf,"GTI P1",5000,17
2018,Volkswagen,Golf,"GTI P1",11000,44
2018,Volkswagen,Golf,"GTI P1",14500,76
2018,Volkswagen,Golf,"GTI P1",16859,23
2018,Volkswagen,Golf,"GTI P1",21000,8
2018,Volkswagen,Golf,"GTI P1",25000,21
2018,Volkswagen,Golf,"GTI P1",25000,48
2018,Volkswagen,Golf,"GTI P1",34000,41
2018,Volkswagen,Golf,"GTI P1",41292,18
2018,Volkswagen,Golf,"GTI P1",41292,21
2018,Volkswagen,Golf,"GTI P1",43000,16
2018,Volkswagen,Golf,"GTI P1",49000,23
2018,Volkswagen,Golf,"GTI P1",49000,26
2018,Volkswagen,Golf,"GTI P1",52500,46
2018,Volkswagen,Golf,"GTI P1",53000,22
2018,Volkswagen,Golf,"GTI P1",53000,81
2018,Volkswagen,Golf,"GTI P1",57000,39
2018,Volkswagen,Golf,"GTI P1",58000,22
2018,Volkswagen,Golf,"GTI P1",58000,105
2018,Volkswagen,Golf,R,15000,79
2018,Volkswagen,Golf,R,30000,22
2018,Volkswagen,Golf,R,39000,44
2018,Volkswagen,Golf,R,39000,80
2018,Volkswagen,Golf,R,39000,96
2018,Volkswagen,Golf,R,45000,37
2018,Volkswagen,Golf,R,51213,59
2018,Volkswagen,Golf,R,55407,15
2018,Volkswagen,Golf,R,56000,41
2018,Volkswagen,Golf,R,65000,25
2018,Volkswagen,Golf,R,65000,26
2018,Volkswagen,Golf,R,71000,12
2018,Volkswagen,Golf,R,75000,22
2018,Volkswagen,Golf,R,75000,25
2018,Volkswagen,Golf,R,84000,30
2018,Volkswagen,Golf,R,84914,24
2018,Volkswagen,Golf,R,87914,8
2018,Volkswagen,Golf,"R SEL",43000,8
2018,Volkswagen,Golf,SE,7100,17
2018,Volkswagen,Golf,SE,11500,17
2018,Volkswagen,Golf,SE,11500,79
2018,Volkswagen,Golf,SE,15600,17
2018,Volkswagen,Golf,SE,16030,9
2018,Volkswagen,Golf,SE,19900,17
2018,Volkswagen,Golf,SE,27000,10
2018,Volkswagen,Golf,SE,29000,19
2018,Volkswagen,Golf,SE,56342,45
2018,Volkswagen,Golf,SE,57000,8
2018,Volkswagen,Golf,SE,57000,13
2018,Volkswagen,Golf,SE,57000,69
2018,Volkswagen,Golf,SE,57200,58
2018,Volkswagen,Golf,SE,57500,14
2018,Volkswagen,Golf,SE,57700,14
2018,Volkswagen,Golf,SE,57700,16
2018,Volkswagen,Golf,SE,57700,25
2018,Volkswagen,Golf,SE,72000,89
2018,Volkswagen,Passat,S,32000,19
2018,Volkswagen,Tiguan,R-Line,32000,19
2018,Volkswagen,Tiguan,S,20750,25
2018,Volkswagen,Tiguan,S,21413,9
2018,Volkswagen,Tiguan,SE,8900,21
2018,Volkswagen,Tiguan,SE,16200,9
2018,Volkswagen,Tiguan,SE,20500,9
2018,Volkswagen,Tiguan,SE,22600,59
2018,Volkswagen,Tiguan,SE,24000,32
2018,Volkswagen,Tiguan,SE,26200,17
2018,Volkswagen,Tiguan,SE,26200,87
2018,Volkswagen,Tiguan,SE,34000,46
2018,Volkswagen,Tiguan,SE,96000,103
2018,Volkswagen,Tiguan,Sport,18000,32
2018,Volkswagen,Touareg,SEL,3190,12
2019,Abarth,595,Competizione,114000,34
2019,Audi,A3,"30 TFSI",18500,165
2019,Audi,A6,"55 TFSI quattro S-Line",2946,14
2019,Audi,A8,"L 55 TFSI quattro",16452,25
2019,Audi,A8,"L 55 TFSI quattro",37322,10
2019,Audi,Q5,"45 TFSI Quattro Design",3397,28
2019,Audi,Q5,"45 TFSI Quattro Design",20746,32
2019,Audi,Q7,"45 TFSI quattro",7000,9
2019,Audi,Q8,"55 TFSI quattro Exclusive",23126,53
2019,Audi,Q8,"55 TFSI quattro Exclusive",39479,13
2019,Audi,Q8,"55 TFSI quattro S-Line sp",23000,47
2019,Audi,S3,Std,18350,85
2019,Audi,S3,Std,50500,29
2019,Bentley,Bentayga,Std,7000,25
2019,Bentley,Bentayga,Std,7000,102
2019,BMW,440i,"M Sport",3000,33
2019,BMW,440i,"M Sport",3000,79
2019,BMW,440i,"M Sport",22000,90
2019,BMW,520i,EXCLUSIVE,1183,90
2019,BMW,520i,EXCLUSIVE,6361,98
2019,BMW,520i,EXCLUSIVE,12590,62
2019,BMW,520i,EXCLUSIVE,12850,18
2019,BMW,520i,EXECUTIVE,21856,24
2019,BMW,530i,"Exclusive Luxury",2245,8
2019,BMW,740Li,Luxury,522,108
2019,BMW,740Li,Luxury,605,105
2019,BMW,M4,Standard,781,90
2019,BMW,M4,Standard,1123,17
2019,BMW,X4,M40I,4000,33
2019,BMW,X4,M40I,4000,87
2019,BMW,X5,"40i M Sport",16368,23
2019,BMW,X5,"40i M Sport",33787,35
2019,BMW,X5,"50i M Sport",6000,33
2019,BMW,X5,"50i M Sport",10537,18
2019,BMW,X5,"50i M Sport",33075,55
2019,BMW,X6,"35i Executive",16000,96
2019,Chevrolet,Corvette,"Grand Sport Z15",220,184
2019,Chevrolet,Corvette,ZR1,4000,24
2019,Chevrolet,Corvette,ZR1,4800,90
2019,Chevrolet,Equinox,LS,296,90
2019,Chevrolet,Equinox,LS,378,90
2019,Chevrolet,Equinox,LS,400,90
2019,Chevrolet,Equinox,LS,426,90
2019,Chevrolet,Equinox,LS,430,90
2019,Chevrolet,Equinox,LS,450,90
2019,Chevrolet,Impala,LS,15000,47
2019,Chevrolet,Impala,Premier,497,84
2019,Chevrolet,Malibu,LT,450,28
2019,Chevrolet,Malibu,LT,1000,79
2019,Chevrolet,Malibu,LT,1500,12
2019,Chevrolet,Tahoe,LT,2000,105
2019,Chevrolet,Tahoe,LT,23000,36
2019,Chevrolet,Traverse,LT,5100,92
2019,Chevrolet,Trax,LT,6282,35
2019,Chevrolet,Trax,LTZ,12500,14
2019,Dodge,Charger,"SRT Hellcat",21000,32
2019,Ford,Expedition,XLT,15000,60
2019,Ford,Explorer,Limited,54800,24
2019,Ford,"F 150","SVT Raptor Luxury",11000,30
2019,Ford,Focus,ST,25000,113
2019,Ford,Mustang,EcoBoost,8000,107
2019,Ford,Mustang,EcoBoost,15000,110
2019,GAC,GS8,GT,7800,50
2019,GMC,Acadia,SLE,1400,90
2019,GMC,Acadia,SLE,3219,95
2019,GMC,Acadia,SLE,8000,20
2019,GMC,Acadia,SLE,8300,90
2019,GMC,Terrain,SEL-2,646,81
2019,GMC,Yukon,Denali,3800,11
2019,GMC,Yukon,Denali,3800,13
2019,GMC,Yukon,Denali,3800,15
2019,GMC,Yukon,Denali,3800,16
2019,GMC,Yukon,Denali,24042,89
2019,Honda,Accord,Sport,699,37
2019,Honda,Accord,Sport,15118,45
2019,Honda,Civic,LX,22000,30
2019,Hyundai,Creta,S+,10500,32
2019,Hyundai,Creta,SX+,17000,47
2019,Hyundai,Veloster,Std,33000,103
2019,Infiniti,QX50,Luxe,1299,91
2019,Infiniti,QX80,"Luxury 8st",260,22
2019,Infiniti,QX80,"Luxury 8st",260,23
2019,Jeep,Cherokee,Limited,10000,9
2019,Jeep,Compass,Limited,11000,136
2019,Jeep,"Grand Cherokee",Laredo,15000,62
2019,Jeep,"Grand Cherokee",Limited,7000,38
2019,Jeep,Wrangler,Rubicon,6000,29
2019,Jeep,Wrangler,Rubicon,18000,26
2019,Jeep,Wrangler,Sport,7000,66
2019,Kia,Cerato,SX,16880,23
2019,Kia,Picanto,EX,1200,12
2019,Kia,Sportage,LX,25000,123
2019,Lamborghini,Urus,Standard,2100,47
2019,Lamborghini,Urus,Standard,4000,34
2019,Lamborghini,Urus,Standard,18000,47
2019,"Land Rover","Discovery Sport","P200 HSE",3500,39
2019,"Land Rover","Range Rover",HSE,1000,95
2019,"Land Rover","Range Rover",HSE,1050,84
2019,"Land Rover","Range Rover",HSE,30428,75
2019,"Land Rover","Range Rover","Vogue SE",800,126
2019,"Land Rover","Range Rover","Vogue SE",1000,33
2019,"Land Rover","Range Rover","Vogue SE",1000,38
2019,"Land Rover","Range Rover","Vogue SE",1000,53
2019,"Land Rover","Range Rover","Vogue SE",1000,69
2019,"Land Rover","Range Rover","Vogue SE",1000,131
2019,"Land Rover","Range Rover","Vogue SE",1001,38
2019,"Land Rover","Range Rover","Vogue SE",1500,17
2019,"Land Rover","Range Rover","Vogue SE",3200,95
2019,"Land Rover","Range Rover","Vogue SE",9000,11
2019,"Land Rover","Range Rover","Vogue SE",9000,23
2019,"Land Rover","Range Rover","Vogue SE",12000,13
2019,"Land Rover","Range Rover Sport",HSE,2000,26
2019,"Land Rover","Range Rover Sport","HSE Dynamic",3000,17
2019,"Land Rover","Range Rover Sport","HSE Dynamic",3962,41
2019,"Land Rover","Range Rover Sport","HSE Dynamic",8500,22
2019,"Land Rover","Range Rover Sport","HSE Dynamic",13000,10
2019,"Land Rover","Range Rover Sport","HSE Dynamic",17000,44
2019,"Land Rover","Range Rover Sport","HSE Dynamic",25000,47
2019,"Land Rover","Range Rover Sport","HSE Dynamic",27314,15
2019,"Land Rover","Range Rover Sport","HSE Dynamic",49000,79
2019,"Land Rover","Range Rover Sport",SVR,147,10
2019,"Land Rover","Range Rover Sport",SVR,23000,31
2019,Lexus,ES300h,Platinum,11176,9
2019,Lexus,ES350,Platinum,6039,14
2019,Lexus,ES350,Premier,3500,44
2019,Lexus,GX460,Prestige,936,12
2019,Lexus,GX460,Prestige,940,15
2019,Lexus,IS350,"F-Sport Platinum",11000,33
2019,Lexus,LX570,Platinum,581,8
2019,Lexus,LX570,Platinum,1000,53
2019,Lexus,LX570,Platinum,5200,46
2019,Lexus,LX570,Platinum,6800,24
2019,Lexus,LX570,Platinum,10496,9
2019,Lexus,LX570,Platinum,11969,14
2019,Lexus,LX570,Platinum,14303,54
2019,Lexus,LX570,"Platinum Signature",15000,13
2019,Lexus,NX300,"F Sport",13900,112
2019,Lexus,NX300,Platinum,2000,94
2019,Lexus,RX350,Platinum,1200,30
2019,Lexus,RX350,Platinum,1600,24
2019,Lexus,RX350,Platinum,5131,14
2019,Lexus,RX350,Platinum,7996,19
2019,Lexus,UX200,"F Sport Prestige",28000,38
2019,Lexus,UX200,"F Sport Prestige",34225,17
2019,Maserati,Ghibli,Std,450,52
2019,Maserati,Levante,Std,110,73
2019,"Mercedes AMG",GT,C,566,63
2019,"Mercedes AMG",GT,C,566,89
2019,"Mercedes AMG",GT,C,595,12
2019,"Mercedes AMG",GT,C,595,63
2019,"Mercedes AMG",GT,C,595,78
2019,"Mercedes AMG",GT,C,723,16
2019,"Mercedes AMG",GT,C,723,40
2019,"Mercedes AMG",GT,C,2000,8
2019,"Mercedes AMG",GT,C,2000,38
2019,"Mercedes AMG",GT,C,2011,43
2019,"Mercedes AMG",GT,C,2011,89
2019,"Mercedes AMG",GT,S,3700,9
2019,"Mercedes Benz","A 250","Sport AMG",16500,11
2019,"Mercedes Benz","A 250",std,1150,88
2019,"Mercedes Benz","A 250",std,5210,22
2019,"Mercedes Benz","A 250",std,5808,27
2019,"Mercedes Benz","A 250",std,6000,16
2019,"Mercedes Benz","A 250",std,6289,23
2019,"Mercedes Benz","A 250",std,6300,55
2019,"Mercedes Benz","A 250",std,7390,17
2019,"Mercedes Benz","A 250",std,8000,64
2019,"Mercedes Benz","A 250",std,8000,69
2019,"Mercedes Benz","A 250",std,8551,55
2019,"Mercedes Benz","A 250",std,8551,62
2019,"Mercedes Benz","A 250",std,9182,40
2019,"Mercedes Benz","A 250",std,10882,105
2019,"Mercedes Benz","A 250",std,11720,47
2019,"Mercedes Benz","A 250",std,12000,70
2019,"Mercedes Benz","A 250",std,12000,81
2019,"Mercedes Benz","A 250",std,12487,22
2019,"Mercedes Benz","A 250",std,12995,23
2019,"Mercedes Benz","A 250",std,13652,90
2019,"Mercedes Benz","A 250",std,14000,43
2019,"Mercedes Benz","A 250",std,14200,42
2019,"Mercedes Benz","A 250",std,14893,23
2019,"Mercedes Benz","A 250",std,15000,31
2019,"Mercedes Benz","A 250",std,15000,41
2019,"Mercedes Benz","A 250",std,15158,23
2019,"Mercedes Benz","A 250",std,17573,12
2019,"Mercedes Benz","A 250",std,27391,25
2019,"Mercedes Benz","A 250",std,27798,21
2019,"Mercedes Benz","A 250",std,45542,90
2019,"Mercedes Benz","C 200",Standard,1500,86
2019,"Mercedes Benz","C 200",Standard,2500,22
2019,"Mercedes Benz","C 200",Standard,2500,23
2019,"Mercedes Benz","C 200",Standard,2533,37
2019,"Mercedes Benz","C 200",Standard,2533,56
2019,"Mercedes Benz","C 200",Standard,28558,93
2019,"Mercedes Benz","C 300",Sport,3000,70
2019,"Mercedes Benz","C 63 AMG",Std,207,17
2019,"Mercedes Benz","C 63 AMG",Std,207,25
2019,"Mercedes Benz","CLA 250",Sport,27575,81
2019,"Mercedes Benz","CLA 250",Standard,4400,52
2019,"Mercedes Benz","CLA 250",Standard,27433,75
2019,"Mercedes Benz","CLA 250",Standard,27549,87
2019,"Mercedes Benz","CLA 250",Standard,27575,82
2019,"Mercedes Benz","CLA 250",Standard,29000,37
2019,"Mercedes Benz","CLA 45 AMG",Standard,116,12
2019,"Mercedes Benz","CLA 45 AMG",Standard,700,23
2019,"Mercedes Benz","CLA 45 AMG",Standard,700,48
2019,"Mercedes Benz","CLA 45 AMG",Standard,869,45
2019,"Mercedes Benz","CLA 45 AMG",Standard,1000,88
2019,"Mercedes Benz","CLS 350",Standard,9000,35
2019,"Mercedes Benz","E 200",AMG,9350,39
2019,"Mercedes Benz","E 200",Standard,9400,40
2019,"Mercedes Benz","E 200",Standard,18000,54
2019,"Mercedes Benz","E 200",Standard,23509,10
2019,"Mercedes Benz","E 250",Standard,7000,25
2019,"Mercedes Benz","E 350",e,6006,29
2019,"Mercedes Benz","E 350",e,9754,90
2019,"Mercedes Benz","E 350",e,20000,60
2019,"Mercedes Benz","E 350",e,23000,30
2019,"Mercedes Benz","E 350",e,25805,22
2019,"Mercedes Benz","E 350",e,25856,96
2019,"Mercedes Benz","E 350",e,38000,107
2019,"Mercedes Benz","E 350",e,268000,16
2019,"Mercedes Benz","E 450",Standard,4500,93
2019,"Mercedes Benz","E 63 AMG",Standard,550,22
2019,"Mercedes Benz","E 63 AMG",Standard,900,25
2019,"Mercedes Benz","E 63 AMG",Standard,6900,123
2019,"Mercedes Benz","E 63 AMG",Standard,9500,11
2019,"Mercedes Benz","E 63 AMG",Standard,13750,35
2019,"Mercedes Benz","G 500",Standard,15000,28
2019,"Mercedes Benz","G 500",Standard,16000,25
2019,"Mercedes Benz","G 500",Standard,21600,20
2019,"Mercedes Benz","G 500",Standard,69900,12
2019,"Mercedes Benz","G 63 AMG","Edition 1",17300,9
2019,"Mercedes Benz","G 63 AMG",Standard,1500,102
2019,"Mercedes Benz","G 63 AMG",Standard,2500,42
2019,"Mercedes Benz","G 63 AMG",Standard,3000,9
2019,"Mercedes Benz","G 63 AMG",Standard,3900,46
2019,"Mercedes Benz","G 63 AMG",Standard,3900,50
2019,"Mercedes Benz","G 63 AMG",Standard,5000,82
2019,"Mercedes Benz","G 63 AMG",Standard,5000,90
2019,"Mercedes Benz","G 63 AMG",Standard,5014,90
2019,"Mercedes Benz","G 63 AMG",Standard,5700,97
2019,"Mercedes Benz","G 63 AMG",Standard,6000,15
2019,"Mercedes Benz","G 63 AMG",Standard,6000,42
2019,"Mercedes Benz","G 63 AMG",Standard,6600,33
2019,"Mercedes Benz","G 63 AMG",Standard,7000,47
2019,"Mercedes Benz","G 63 AMG",Standard,10000,40
2019,"Mercedes Benz","G 63 AMG",Standard,11000,34
2019,"Mercedes Benz","G 63 AMG",Standard,11750,30
2019,"Mercedes Benz","G 63 AMG",Standard,13000,42
2019,"Mercedes Benz","G 63 AMG",Standard,14000,15
2019,"Mercedes Benz","G 63 AMG",Standard,14000,20
2019,"Mercedes Benz","G 63 AMG",Standard,14000,30
2019,"Mercedes Benz","G 63 AMG",Standard,14000,40
2019,"Mercedes Benz","G 63 AMG",Standard,14000,82
2019,"Mercedes Benz","G 63 AMG",Standard,14500,9
2019,"Mercedes Benz","G 63 AMG",Standard,15000,9
2019,"Mercedes Benz","G 63 AMG",Standard,16000,11
2019,"Mercedes Benz","G 63 AMG",Standard,16225,27
2019,"Mercedes Benz","G 63 AMG",Standard,17000,16
2019,"Mercedes Benz","G 63 AMG",Standard,17000,20
2019,"Mercedes Benz","G 63 AMG",Standard,17000,28
2019,"Mercedes Benz","G 63 AMG",Standard,17800,14
2019,"Mercedes Benz","G 63 AMG",Standard,18000,46
2019,"Mercedes Benz","G 63 AMG",Standard,18900,90
2019,"Mercedes Benz","G 63 AMG",Standard,19330,9
2019,"Mercedes Benz","G 63 AMG",Standard,20000,97
2019,"Mercedes Benz","G 63 AMG",Standard,20265,9
2019,"Mercedes Benz","G 63 AMG",Standard,21000,14
2019,"Mercedes Benz","G 63 AMG",Standard,21000,24
2019,"Mercedes Benz","G 63 AMG",Standard,21024,27
2019,"Mercedes Benz","G 63 AMG",Standard,22000,83
2019,"Mercedes Benz","G 63 AMG",Standard,22120,16
2019,"Mercedes Benz","G 63 AMG",Standard,24000,11
2019,"Mercedes Benz","G 63 AMG",Standard,24000,26
2019,"Mercedes Benz","G 63 AMG",Standard,24000,29
2019,"Mercedes Benz","G 63 AMG",Standard,24800,26
2019,"Mercedes Benz","G 63 AMG",Standard,25000,42
2019,"Mercedes Benz","G 63 AMG",Standard,26900,42
2019,"Mercedes Benz","G 63 AMG",Standard,30000,42
2019,"Mercedes Benz","G 63 AMG",Standard,33000,46
2019,"Mercedes Benz","G 63 AMG",Standard,33432,87
2019,"Mercedes Benz","G 63 AMG",Standard,36000,53
2019,"Mercedes Benz","G 63 AMG",Standard,38000,42
2019,"Mercedes Benz","G 63 AMG",Standard,38500,11
2019,"Mercedes Benz","G 63 AMG",Standard,39500,26
2019,"Mercedes Benz","G 63 AMG",Standard,42000,38
2019,"Mercedes Benz","G 63 AMG",Standard,42000,70
2019,"Mercedes Benz","G 63 AMG",Standard,44000,14
2019,"Mercedes Benz","G 63 AMG",Standard,47000,9
2019,"Mercedes Benz","G 63 AMG",Standard,48000,44
2019,"Mercedes Benz","G 63 AMG",Standard,65700,25
2019,"Mercedes Benz","G 63 AMG",Standard,68000,8
2019,"Mercedes Benz","GLA 220",Standard,7231,12
2019,"Mercedes Benz","GLA 250",Standard,3326,15
2019,"Mercedes Benz","GLA 250",Standard,6225,90
2019,"Mercedes Benz","GLA 250",Standard,6675,12
2019,"Mercedes Benz","GLA 250",Standard,7214,118
2019,"Mercedes Benz","GLA 250",Standard,7681,14
2019,"Mercedes Benz","GLA 250",Standard,9275,37
2019,"Mercedes Benz","GLA 250",Standard,9834,16
2019,"Mercedes Benz","GLA 250",Standard,11248,22
2019,"Mercedes Benz","GLA 250",Standard,12709,22
2019,"Mercedes Benz","GLA 250",Standard,12773,15
2019,"Mercedes Benz","GLA 45 AMG",STD,606,108
2019,"Mercedes Benz","GLC 250",Coupe,1764,13
2019,"Mercedes Benz","GLC 250",Coupe,1764,40
