year,make,model,trim,days_to_sell
2014,Toyota,Camry,LE,24
2014,Toyota,Camry,LE,37
2014,Toyota,Camry,LE,38
2014,Toyota,Camry,LE,47
2014,Toyota,Camry,LE,57
2014,Toyota,Camry,LE,63
2014,Toyota,Camry,LE,95
2014,Toyota,Camry,LE,105
2014,Toyota,Camry,LE,109
2014,Toyota,Camry,LE,110
2014,Toyota,Camry,LE,115
2014,Toyota,Camry,LE,116
2014,Toyota,Camry,LE,117
2014,Toyota,Camry,S,8
2014,Toyota,Camry,S,12
2014,Toyota,Camry,S,14
2014,Toyota,Camry,S,20
2014,Toyota,Camry,S,26
2014,Toyota,Camry,S,47
2014,Toyota,Camry,S,90
2014,Toyota,Camry,S,104
2014,Toyota,Camry,S,109
2014,Toyota,Camry,SE,20
2014,Toyota,Camry,SE,23
2014,Toyota,Camry,SE,24
2014,Toyota,Camry,SE,34
2014,Toyota,Camry,SE,73
2014,Toyota,Camry,SE,75
2014,Toyota,Camry,SE,79
2014,Toyota,Camry,SE,95
2014,Toyota,Camry,SE,100
2014,Toyota,Camry,SE,107
2014,Toyota,Camry,SE,144
2014,Toyota,Camry,SE+,13
2014,Toyota,Camry,SE+,30
2014,Toyota,Corolla,GLI,28
2014,Toyota,Corolla,GLI,95
2014,Toyota,Corolla,Limited,35
2014,Toyota,Corolla,Limited,47
2014,Toyota,Corolla,Limited,63
2014,Toyota,Corolla,Limited,79
2014,Toyota,Corolla,Limited,94
2014,Toyota,Corolla,Limited,95
2014,Toyota,Corolla,S,28
2014,Toyota,Corolla,S,47
2014,Toyota,Corolla,S,62
2014,Toyota,Corolla,SE,8
2014,Toyota,Corolla,SE,9
2014,Toyota,Corolla,SE,10
2014,Toyota,Corolla,SE,13
2014,Toyota,Corolla,SE,14
2014,Toyota,Corolla,SE,17
2014,Toyota,Corolla,SE,18
2014,Toyota,Corolla,SE,20
2014,Toyota,Corolla,SE,21
2014,Toyota,Corolla,SE,30
2014,Toyota,Corolla,SE,33
2014,Toyota,Corolla,SE,40
2014,Toyota,Corolla,SE,43
2014,Toyota,Corolla,SE,46
2014,Toyota,Corolla,SE,47
2014,Toyota,Corolla,SE,49
2014,Toyota,Corolla,SE,54
2014,Toyota,Corolla,SE,85
2014,Toyota,Corolla,SE,91
2014,Toyota,Corolla,SE,95
2014,Toyota,Corolla,SE,99
2014,Toyota,Corolla,SE,103
2014,Toyota,Corolla,SE,111
2014,Toyota,Corolla,SE,113
2014,Toyota,Corolla,SE,115
2014,Toyota,Corolla,SE,138
2014,Toyota,Corolla,SE,154
2014,Toyota,Corolla,SE+,19
2014,Toyota,Corolla,SE+,22
2014,Toyota,Corolla,SE+,24
2014,Toyota,Corolla,SE+,26
2014,Toyota,Corolla,SE+,64
2014,Toyota,Corolla,SE+,95
2014,Toyota,Corolla,SE+,98
2014,Toyota,Corolla,SE+,102
2014,Toyota,Corolla,SE+,104
2014,Toyota,Corolla,SE+,111
2014,Toyota,Corolla,SE+,113
2014,Toyota,Corolla,SE+,114
2014,Toyota,"FJ Cruiser",EXR,94
2014,Toyota,"FJ Cruiser",EXR,111
2014,Toyota,"FJ Cruiser",EXR,112
2014,Toyota,"FJ Cruiser",EXR,115
2014,Toyota,"FJ Cruiser",VXR,72
2014,Toyota,"FJ Cruiser",VXR,104
2014,Toyota,"FJ Cruiser",VXR,112
2014,Toyota,"FJ Cruiser",VXR,114
2014,Toyota,"FJ Cruiser",VXR,115
2014,Toyota,Fortuner,EXR,8
2014,Toyota,Fortuner,EXR,12
2014,Toyota,Fortuner,EXR,13
2014,Toyota,Fortuner,EXR,14
2014,Toyota,Fortuner,EXR,16
2014,Toyota,Fortuner,EXR,25
2014,Toyota,Fortuner,EXR,29
2014,Toyota,Fortuner,EXR,34
2014,Toyota,Fortuner,EXR,40
2014,Toyota,Fortuner,EXR,43
2014,Toyota,Fortuner,EXR,56
2014,Toyota,Fortuner,EXR,68
2014,Toyota,Fortuner,EXR,95
2014,Toyota,Fortuner,EXR,96
2014,Toyota,Fortuner,EXR,98
2014,Toyota,Fortuner,EXR,101
2014,Toyota,Fortuner,EXR,102
2014,Toyota,Fortuner,EXR,103
2014,Toyota,Fortuner,EXR,104
2014,Toyota,Fortuner,EXR,109
2014,Toyota,Fortuner,EXR,110
2014,Toyota,Fortuner,EXR,113
2014,Toyota,Fortuner,GXR,11
2014,Toyota,Fortuner,GXR,22
2014,Toyota,Fortuner,GXR,98
2014,Toyota,Fortuner,GXR,108
2014,Toyota,Fortuner,"TRD Sportivo",8
2014,Toyota,Fortuner,"TRD Sportivo",12
2014,Toyota,Fortuner,"TRD Sportivo",18
2014,Toyota,Fortuner,"TRD Sportivo",22
2014,Toyota,Fortuner,"TRD Sportivo",31
2014,Toyota,Fortuner,"TRD Sportivo",35
2014,Toyota,Fortuner,"TRD Sportivo",61
2014,Toyota,Fortuner,"TRD Sportivo",103
2014,Toyota,Fortuner,"TRD Sportivo",111
2014,Toyota,Hiace,"GL - Standard Roof",8
2014,Toyota,Hiace,"GL - Standard Roof",9
2014,Toyota,Hiace,"GL - Standard Roof",10
2014,Toyota,Hiace,"GL - Standard Roof",18
2014,Toyota,Hiace,"GL - Standard Roof",19
2014,Toyota,Hiace,"GL - Standard Roof",22
2014,Toyota,Hiace,"GL - Standard Roof",25
2014,Toyota,Hiace,"GL - Standard Roof",28
2014,Toyota,Hiace,"GL - Standard Roof",30
2014,Toyota,Hiace,"GL - Standard Roof",32
2014,Toyota,Hiace,"GL - Standard Roof",55
2014,Toyota,Hiace,"GL - Standard Roof",84
2014,Toyota,Hiace,"GL - Standard Roof",86
2014,Toyota,Hiace,"GL - Standard Roof",90
2014,Toyota,Hiace,"GL - Standard Roof",92
2014,Toyota,Hiace,"GL - Standard Roof",97
2014,Toyota,Hiace,"Half Planl Van",90
2014,Toyota,Hilux,GLX,86
2014,Toyota,"Land Cruiser",EXR,53
2014,Toyota,"Land Cruiser",GXR,15
2014,Toyota,"Land Cruiser",GXR,17
2014,Toyota,"Land Cruiser",GXR,20
2014,Toyota,"Land Cruiser",GXR,22
2014,Toyota,"Land Cruiser",GXR,24
2014,Toyota,"Land Cruiser",GXR,26
2014,Toyota,"Land Cruiser",GXR,27
2014,Toyota,"Land Cruiser",GXR,34
2014,Toyota,"Land Cruiser",GXR,40
2014,Toyota,"Land Cruiser",GXR,47
2014,Toyota,"Land Cruiser",GXR,50
2014,Toyota,"Land Cruiser",GXR,54
2014,Toyota,"Land Cruiser",GXR,56
2014,Toyota,"Land Cruiser",GXR,57
2014,Toyota,"Land Cruiser",GXR,63
2014,Toyota,"Land Cruiser",GXR,69
2014,Toyota,"Land Cruiser",GXR,84
2014,Toyota,"Land Cruiser",GXR,90
2014,Toyota,"Land Cruiser",GXR,97
2014,Toyota,"Land Cruiser",GXR,104
2014,Toyota,"Land Cruiser",GXR,113
2014,Toyota,"Land Cruiser",GXR,186
2014,Toyota,"Land Cruiser",VXR,72
2014,Toyota,"Land Cruiser",VXR,98
2014,Toyota,Prado,EXR,65
2014,Toyota,Prado,EXR,154
2014,Toyota,Prado,GXR,18
2014,Toyota,Prado,GXR,20
2014,Toyota,Prado,GXR,25
2014,Toyota,Prado,GXR,47
2014,Toyota,Prado,GXR,56
2014,Toyota,Prado,GXR,77
2014,Toyota,Prado,GXR,84
2014,Toyota,Prado,GXR,90
2014,Toyota,Prado,GXR,95
2014,Toyota,Prado,GXR,107
2014,Toyota,Prado,GXR,111
2014,Toyota,Prado,GXR,115
2014,Toyota,Prado,GXR,116
2014,Toyota,Prado,Limited,45
2014,Toyota,Prado,Limited,94
2014,Toyota,Prado,Limited,95
2014,Toyota,Prado,Limited,99
2014,Toyota,Prado,Limited,102
2014,Toyota,Prado,Limited,110
2014,Toyota,Prado,VXR,14
2014,Toyota,Prado,VXR,15
2014,Toyota,Prado,VXR,18
2014,Toyota,Prado,VXR,19
2014,Toyota,Prado,VXR,25
2014,Toyota,Prado,VXR,32
2014,Toyota,Prado,VXR,53
2014,Toyota,Prado,VXR,78
2014,Toyota,Prado,VXR,79
2014,Toyota,Prado,VXR,81
2014,Toyota,Prado,VXR,90
2014,Toyota,Prado,VXR,104
2014,Toyota,Prado,VXR,116
2014,Toyota,Previa,S,9
2014,Toyota,Previa,S,13
2014,Toyota,Previa,S,18
2014,Toyota,Previa,S,28
2014,Toyota,Previa,S,47
2014,Toyota,Previa,S,90
2014,Toyota,Previa,SE,90
2014,Toyota,Previa,SE,103
2014,Toyota,RAV4,EX,8
2014,Toyota,RAV4,EX,9
2014,Toyota,RAV4,EX,11
2014,Toyota,RAV4,EX,14
2014,Toyota,RAV4,EX,15
2014,Toyota,RAV4,EX,17
2014,Toyota,RAV4,EX,20
2014,Toyota,RAV4,EX,29
2014,Toyota,RAV4,EX,31
2014,Toyota,RAV4,EX,35
2014,Toyota,RAV4,EX,40
2014,Toyota,RAV4,EX,71
2014,Toyota,RAV4,EXR,47
2014,Toyota,RAV4,GXR,42
2014,Toyota,Sequoia,GXR,46
2014,Toyota,Yaris,S,12
2014,Toyota,Yaris,S,36
2014,Toyota,Yaris,SE,9
2014,Toyota,Yaris,SE,10
2014,Toyota,Yaris,SE,21
2014,Toyota,Yaris,SE,25
2014,Toyota,Yaris,SE,26
2014,Toyota,Yaris,SE,29
2014,Toyota,Yaris,SE,34
2014,Toyota,Yaris,SE,36
2014,Toyota,Yaris,SE,47
2014,Toyota,Yaris,SE,65
2014,Toyota,Yaris,SE,66
2014,Toyota,Yaris,SE,75
2014,Toyota,Yaris,SE,79
2014,Toyota,Yaris,SE,95
2014,Toyota,Yaris,SE,102
2014,Toyota,Yaris,SE,103
2014,Toyota,Yaris,SE,105
2014,Toyota,Yaris,SE,108
2014,Toyota,Yaris,SE,110
2014,Toyota,Yaris,SE,112
2014,Toyota,Yaris,SE,113
2014,Toyota,Yaris,SE,114
2014,Toyota,Yaris,SE,124
2014,Toyota,Yaris,SE,148
2014,Toyota,Yaris,SE,154
2014,Toyota,Yaris,SE+,110
2014,Toyota,Yaris,Sport,32
2014,Toyota,Yaris,Sport,112
2014,Toyota,Zelas,Sport,60
2014,Toyota,Zelas,Sport,61
2014,Toyota,Zelas,Sport,72
2014,Toyota,Zelas,Sport,94
2014,Toyota,Zelas,Sport,95
2014,Toyota,Zelas,Sport,102
2014,Toyota,Zelas,Sport,117
2014,Volkswagen,Beetle,S,100
2014,Volkswagen,CC,R-Line,95
2014,Volkswagen,CC,Sport,119
2014,Volkswagen,Golf,GTI,12
2014,Volkswagen,Golf,GTI,14
2014,Volkswagen,Golf,GTI,15
2014,Volkswagen,Golf,GTI,17
2014,Volkswagen,Golf,GTI,19
2014,Volkswagen,Golf,GTI,22
2014,Volkswagen,Golf,GTI,32
2014,Volkswagen,Golf,GTI,35
2014,Volkswagen,Golf,GTI,44
2014,Volkswagen,Golf,GTI,45
2014,Volkswagen,Golf,GTI,48
2014,Volkswagen,Golf,GTI,50
2014,Volkswagen,Golf,GTI,51
2014,Volkswagen,Golf,GTI,66
2014,Volkswagen,Golf,SEL,95
2014,Volkswagen,Jetta,"Comfortline SE",8
2014,Volkswagen,Jetta,"Comfortline SE",12
2014,Volkswagen,Jetta,"Comfortline SE",17
2014,Volkswagen,Jetta,"Comfortline SE",41
2014,Volkswagen,Passat,SE,8
2014,Volkswagen,Passat,SE,16
2014,Volkswagen,Passat,SE,42
2014,Volkswagen,Passat,Sport,101
2014,Volkswagen,Polo,S,95
2014,Volkswagen,Tiguan,R-Line,95
2014,Volkswagen,Tiguan,SEL,18
2014,Volkswagen,Tiguan,SEL,32
2014,Volkswagen,Touareg,S,8
2014,Volkswagen,Touareg,S,82
2014,Volkswagen,Touareg,SE,89
2014,Volkswagen,Touareg,SEL,9
2014,Volkswagen,Touareg,SEL,27
2014,Volkswagen,Touareg,SEL,33
2014,Volkswagen,Touareg,Sport,17
2014,Volkswagen,Touareg,Sport,23
2014,Volkswagen,Touareg,Sport,28
2014,Volkswagen,Touareg,Sport,32
2015,"Aston Martin",Vantage,V8,90
2015,Audi,A3,"30 TFSI",24
2015,Audi,A3,"30 TFSI",40
2015,Audi,A3,"30 TFSI",43
2015,Audi,A3,"30 TFSI",68
2015,Audi,A3,"30 TFSI",80
2015,Audi,A3,"40 TFSI",73
2015,Audi,A3,"40 TFSI",91
2015,Audi,A4,TFSI,8
2015,Audi,A4,TFSI,9
2015,Audi,A4,TFSI,10
2015,Audi,A4,TFSI,12
2015,Audi,A4,TFSI,19
2015,Audi,A4,TFSI,30
2015,Audi,A4,TFSI,31
2015,Audi,A4,TFSI,35
2015,Audi,A4,TFSI,47
2015,Audi,A4,TFSI,69
2015,Audi,A4,TFSI,72
2015,Audi,A4,TFSI,97
2015,Audi,A4,TFSI,138
2015,Audi,A4,"TFSI quattro S-Line",14
2015,Audi,A4,"TFSI quattro S-Line",17
2015,Audi,A4,"TFSI quattro S-Line",21
2015,Audi,A4,"TFSI quattro S-Line",27
2015,Audi,A4,"TFSI quattro S-Line",31
2015,Audi,A4,"TFSI quattro S-Line",39
2015,Audi,A4,"TFSI quattro S-Line",90
2015,Audi,A5,"50 TFSI",57
2015,Audi,A6,"35 TFSI",14
2015,Audi,A6,"35 TFSI",38
2015,Audi,A6,"35 TFSI",50
2015,Audi,A6,"35 TFSI",63
2015,Audi,A6,"35 TFSI",69
2015,Audi,A6,"35 TFSI",74
2015,Audi,A6,"35 TFSI",88
2015,Audi,A7,"50 TFSI",36
2015,Audi,A7,"50 TFSI",49
2015,Audi,A7,"50 TFSI",73
2015,Audi,A7,"50 TFSI",89
2015,Audi,A8,"L 50 TFSI quattro",8
2015,Audi,A8,"L 50 TFSI quattro",14
2015,Audi,A8,"L 50 TFSI quattro",27
2015,Audi,A8,"L 50 TFSI quattro",31
2015,Audi,A8,"L 50 TFSI quattro",53
2015,Audi,A8,"L 50 TFSI quattro",71
2015,Audi,A8,"L 50 TFSI quattro",107
2015,Audi,A8,"L 60 TFSI quattro",15
2015,Audi,A8,"L 60 TFSI quattro",32
2015,Audi,A8,"L W12 quattro",13
2015,Audi,Q3,"35 TFSI",13
2015,Audi,Q3,"35 TFSI",49
2015,Audi,Q3,"40 TFSI S-Line",45
2015,Audi,Q5,"40 TFSI",71
2015,Audi,Q5,"40 TFSI S-Line",9
2015,Audi,Q5,"40 TFSI S-Line",31
2015,Audi,Q5,"40 TFSI S-Line",38
2015,Audi,Q5,"40 TFSI S-Line",42
2015,Audi,Q5,"40 TFSI S-Line",57
2015,Audi,Q5,"40 TFSI S-Line",97
2015,Audi,Q5,"45 TFSI S-Line",90
2015,Audi,Q7,"TFSI quattro Exclusive Sp",32
2015,Audi,Q7,"TFSI quattro Exclusive Sp",49
2015,Audi,Q7,"TFSI quattro Exclusive Sp",86
2015,Audi,Q7,"TFSI quattro Exclusive Sp",92
2015,Audi,Q7,"TFSI quattro Exclusive Sp",97
2015,Audi,Q7,"TFSI quattro Sports Style",9
2015,Audi,Q7,"TFSI quattro Sports Style",19
2015,Audi,Q7,"TFSI quattro Sports Style",23
2015,Audi,Q7,"TFSI quattro Sports Style",27
2015,Audi,Q7,"TFSI quattro Sports Style",34
2015,Audi,Q7,"TFSI quattro Sports Style",36
2015,Audi,Q7,"TFSI quattro Sports Style",61
2015,Audi,Q7,"TFSI quattro Sports Style",67
2015,Audi,Q7,"TFSI quattro Sports Style",69
2015,Audi,Q7,"TFSI quattro Sports Style",90
2015,Audi,Q7,"TFSI quattro Sports Style",103
2015,Audi,Q7,"TFSI quattro Sports Style",135
2015,Audi,S8,"TFSI quattro",14
2015,Audi,S8,"TFSI quattro",20
2015,Audi,S8,"TFSI quattro",22
2015,Audi,S8,"TFSI quattro",25
2015,Audi,S8,"TFSI quattro",40
2015,Bentley,Continental,GT,47
2015,Bentley,Continental,"GT Speed",36
2015,Bentley,Continental,"GT Speed",47
2015,BMW,320i,Std,40
2015,BMW,420i,"Sport Line",22
2015,BMW,428i,"M Sport",32
2015,BMW,428i,"M Sport",71
2015,BMW,428i,Std,62
2015,BMW,435i,"Sport Line",11
2015,BMW,520i,Exclusive,14
2015,BMW,520i,Low,12
2015,BMW,520i,Low,53
2015,BMW,528i,Exclusive,30
2015,BMW,535i,Exclusive,8
2015,BMW,640i,"M Sport",24
2015,BMW,640i,"M Sport",33
2015,BMW,640i,"M Sport",48
2015,BMW,640i,"M Sport",73
2015,BMW,730Li,Executive,13
2015,BMW,730Li,Executive,33
2015,BMW,M4,Standard,14
2015,BMW,M4,Standard,27
2015,BMW,M4,Standard,38
2015,BMW,M4,Standard,43
2015,BMW,M4,Standard,60
2015,BMW,M4,Standard,63
2015,BMW,M6,Standard,15
2015,BMW,M6,Standard,118
2015,BMW,X1,"sDrive 18i",47
2015,BMW,X1,"sDrive 18i",57
2015,BMW,X3,"xDrive 35i M Sport",16
2015,BMW,X3,"xDrive 35i M Sport",75
2015,BMW,X5,"35i Exclusive",25
2015,BMW,X5,"35i Exclusive",26
2015,BMW,X5,"35i Exclusive",42
2015,BMW,X5,"35i Exclusive",51
2015,BMW,X5,"50i Exclusive",19
2015,BMW,X5,"50i Exclusive M Sport",89
2015,BMW,X5,"50i Luxury",90
2015,BMW,X6,"35i Exclusive",8
2015,BMW,X6,"35i Exclusive",15
2015,BMW,X6,"50i Exclusive",16
2015,BMW,X6,"50i Exclusive",67
2015,BMW,X6,"50i Exclusive",107
2015,BMW,X6,"50i M Sport",95
2015,BMW,Z4,"sDrive 18i",60
2015,BMW,Z4,"sDrive 18i",90
2015,BMW,Z4,"sDrive 20i",27
2015,BMW,Z4,"sDrive 20i",99
2015,Cadillac,ATS,Std,68
2015,Cadillac,Escalade,Std,32
2015,Cadillac,Escalade,Std,95
2015,Cadillac,Escalade,Std,107
2015,Cadillac,SRX,Std,50
2015,Chevrolet,Camaro,2LT,64
2015,Chevrolet,Camaro,LT2,78
2015,Chevrolet,Camaro,RS,36
2015,Chevrolet,Camaro,RS,90
2015,Chevrolet,Camaro,SS,18
2015,Chevrolet,Camaro,SS,30
2015,Chevrolet,Camaro,SS,34
2015,Chevrolet,Camaro,SS,45
2015,Chevrolet,Camaro,SS,48
2015,Chevrolet,Camaro,SS,56
2015,Chevrolet,Camaro,SS,81
2015,Chevrolet,Camaro,SS,133
2015,Chevrolet,Camaro,ZL1,8
2015,Chevrolet,Camaro,ZL1,10
2015,Chevrolet,Camaro,ZL1,27
2015,Chevrolet,Camaro,ZL1,30
2015,Chevrolet,Camaro,ZL1,32
2015,Chevrolet,Camaro,ZL1,41
2015,Chevrolet,Camaro,ZL1,47
2015,Chevrolet,Camaro,ZL1,71
2015,Chevrolet,Camaro,ZL1,90
2015,Chevrolet,Captiva,LT,27
2015,Chevrolet,Captiva,LT,48
2015,Chevrolet,Captiva,LT,107
2015,Chevrolet,Captiva,LTZ,41
2015,Chevrolet,Captiva,LTZ,84
2015,Chevrolet,Captiva,LTZ,97
2015,Chevrolet,Corvette,"C7 Z51",14
2015,Chevrolet,Corvette,"C7 Z51",15
2015,Chevrolet,Corvette,"C7 Z51",29
2015,Chevrolet,Corvette,"C7 Z51",45
2015,Chevrolet,Corvette,"C7 Z51",77
2015,Chevrolet,Corvette,"C7 Z51",88
2015,Chevrolet,Corvette,"C7 Z51",90
2015,Chevrolet,Corvette,Stingray,12
2015,Chevrolet,Corvette,Stingray,19
2015,Chevrolet,Corvette,Stingray,51
2015,Chevrolet,Corvette,Stingray,90
2015,Chevrolet,Corvette,Z51,54
2015,Chevrolet,Corvette,Z51,140
2015,Chevrolet,Cruze,LS,12
2015,Chevrolet,Cruze,LS,16
2015,Chevrolet,Cruze,LS,17
2015,Chevrolet,Cruze,LS,20
2015,Chevrolet,Cruze,LS,23
2015,Chevrolet,Cruze,LS,30
2015,Chevrolet,Cruze,LS,32
2015,Chevrolet,Cruze,LS,36
2015,Chevrolet,Cruze,LS,38
2015,Chevrolet,Cruze,LS,65
2015,Chevrolet,Cruze,LS,71
2015,Chevrolet,Cruze,LS,74
2015,Chevrolet,Cruze,LS,90
2015,Chevrolet,Cruze,LT,55
2015,Chevrolet,Cruze,LT,95
2015,Chevrolet,Impala,LT,23
2015,Chevrolet,Impala,LT,47
2015,Chevrolet,Impala,LT,79
2015,Chevrolet,Impala,LT,95
2015,Chevrolet,Impala,LTZ,16
2015,Chevrolet,Impala,LTZ,23
2015,Chevrolet,Impala,LTZ,28
2015,Chevrolet,Impala,LTZ,64
2015,Chevrolet,Impala,LTZ,90
2015,Chevrolet,Malibu,LT,25
2015,Chevrolet,Malibu,LT,42
2015,Chevrolet,Malibu,LT,90
2015,Chevrolet,Malibu,LTZ,106
2015,Chevrolet,"Silverado 1500","High Country",149
2015,Chevrolet,Spark,LS,15
2015,Chevrolet,Spark,LS,59
2015,Chevrolet,Spark,LS,61
2015,Chevrolet,Suburban,LT,10
2015,Chevrolet,Suburban,LT,33
2015,Chevrolet,Suburban,LT,63
2015,Chevrolet,Suburban,LT,68
2015,Chevrolet,Suburban,LT,90
2015,Chevrolet,Suburban,LT,95
2015,Chevrolet,Tahoe,2LT,30
2015,Chevrolet,Tahoe,LS,140
2015,Chevrolet,Tahoe,LT,11
2015,Chevrolet,Tahoe,LT,12
2015,Chevrolet,Tahoe,LT,79
2015,Chevrolet,Tahoe,LTZ,8
2015,Chevrolet,Tahoe,LTZ,14
2015,Chevrolet,Tahoe,LTZ,87
2015,Chevrolet,Tahoe,LTZ,90
2015,Chevrolet,Tahoe,LTZ,112
2015,Chevrolet,Tahoe,LTZ,118
2015,Chevrolet,Traverse,LT,95
2015,Chevrolet,Trax,LT,43
2015,Chrysler,300C,Std,28
2015,Chrysler,300C,Std,47
2015,Chrysler,300C,Std,52
2015,Dodge,Challenger,"R/T 100Th Anniversary Edi",177
2015,Dodge,Charger,"R/T Plus",24
2015,Dodge,Charger,SE,106
2015,Dodge,Charger,"SE Sport",95
2015,Dodge,Charger,SRT8,20
2015,Dodge,Charger,SRT8,25
2015,Dodge,Charger,SRT8,33
2015,Dodge,Durango,Limited,85
2015,Ferrari,458,Spider,81
2015,Fiat,500,Standard,69
2015,Fiat,500,Standard,95
2015,Fiat,500,Standard,112
2015,Fiat,500,Standard,141
2015,Ford,EcoSport,Titanium,11
2015,Ford,EcoSport,Trend,64
2015,Ford,Edge,SEL,11
2015,Ford,Escape,S,66
2015,Ford,Escape,S,95
2015,Ford,Escape,S,113
2015,Ford,Explorer,Limited,24
2015,Ford,Explorer,Limited,52
2015,Ford,Explorer,Sport,60
2015,Ford,Explorer,Std,11
2015,Ford,Explorer,XLT,8
2015,Ford,Explorer,XLT,17
2015,Ford,Explorer,XLT,32
2015,Ford,Explorer,XLT,47
2015,Ford,Explorer,XLT,70
2015,Ford,Explorer,XLT,107
2015,Ford,"F 150","Lariat King Ranch",31
2015,Ford,"F 150","Lariat Luxury Pack",23
2015,Ford,Fiesta,Ambiente,47
2015,Ford,Focus,Ambiente,90
2015,Ford,Focus,Sport,77
2015,Ford,Focus,ST,12
2015,Ford,Focus,ST,105
2015,Ford,Mustang,EcoBoost,76
2015,Ford,Mustang,GT,95
2015,Ford,Mustang,GT,130
2015,Ford,Mustang,Std,14
2015,Ford,Mustang,Std,35
2015,Ford,Mustang,Std,95
2015,Ford,Mustang,Std,102
2015,Ford,Taurus,SE,104
2015,GMC,Sierra,"1500 Denali",26
2015,GMC,Sierra,"1500 SLE",15
2015,GMC,Yukon,Denali,10
2015,GMC,Yukon,Denali,12
2015,GMC,Yukon,Denali,15
2015,GMC,Yukon,Denali,33
2015,GMC,Yukon,Denali,36
2015,GMC,Yukon,Denali,43
2015,GMC,Yukon,Denali,46
2015,GMC,Yukon,Denali,47
2015,GMC,Yukon,Denali,56
2015,GMC,Yukon,Denali,84
2015,GMC,Yukon,Denali,88
2015,GMC,Yukon,Denali,90
2015,GMC,Yukon,SLE,10
2015,GMC,Yukon,SLE,149
2015,GMC,Yukon,SLT,12
2015,GMC,Yukon,SLT,35
2015,GMC,Yukon,SLT,38
2015,GMC,"Yukon XL",Denali,11
2015,GMC,"Yukon XL",Denali,16
2015,GMC,"Yukon XL",Denali,90
2015,Honda,Accord,EX,23
2015,Honda,Accord,EX,29
2015,Honda,Accord,EX,31
2015,Honda,Accord,EX,36
2015,Honda,Accord,EX,39
2015,Honda,Accord,EX,46
2015,Honda,Accord,EX,47
2015,Honda,Accord,EX,52
2015,Honda,Accord,EX,59
2015,Honda,Accord,EX,60
2015,Honda,Accord,EX,71
2015,Honda,Accord,EX,95
2015,Honda,Accord,EX,104
2015,Honda,Accord,EX,106
2015,Honda,Accord,EX,115
2015,Honda,Accord,LX,9
2015,Honda,Accord,LX,19
2015,Honda,Accord,LX,20
2015,Honda,Accord,LX,25
2015,Honda,Accord,LX,28
2015,Honda,Accord,LX,35
2015,Honda,Accord,LX,90
2015,Honda,Accord,LX,102
2015,Honda,Accord,LXI,20
2015,Honda,Accord,LXI,47
2015,Honda,City,DX,11
2015,Honda,City,DX,36
2015,Honda,Civic,EXi,13
2015,Honda,Civic,EXi,15
2015,Honda,Civic,EXi,20
2015,Honda,Civic,EXi,45
2015,Honda,Civic,EXi,50
2015,Honda,Civic,EXi,59
2015,Honda,Civic,EXi,67
2015,Honda,Civic,EXi,84
2015,Honda,Civic,EXi,90
2015,Honda,Civic,EXi,105
2015,Honda,Civic,LXi,8
2015,Honda,Civic,LXi,22
2015,Honda,Civic,LXi,30
2015,Honda,Civic,LXi,42
2015,Honda,Civic,LXi,47
2015,Honda,Civic,LXi,59
2015,Honda,Civic,LXi,95
2015,Honda,Civic,LXi,104
2015,Honda,Civic,VTi,15
2015,Honda,Civic,VTi,20
2015,Honda,Civic,VTi,47
2015,Honda,Civic,VTi,56
2015,Honda,Civic,VTi,65
2015,Honda,Civic,VTi,67
2015,Honda,Civic,VTi,108
2015,Honda,Civic,VTi,111
2015,Honda,"CR V",EX,11
2015,Honda,"CR V",EX,26
2015,Honda,"CR V",EX,27
2015,Honda,"CR V",EX,30
2015,Honda,"CR V",EX,35
2015,Honda,"CR V",EX,36
2015,Honda,"CR V",EX,38
2015,Honda,"CR V",EX,40
2015,Honda,"CR V",EX,42
2015,Honda,"CR V",EX,45
2015,Honda,"CR V",EX,47
2015,Honda,"CR V",EX,54
2015,Honda,"CR V",EX,59
2015,Honda,"CR V",EX,95
2015,Honda,"CR V",EX,113
2015,Honda,"CR V",EX,189
2015,Honda,"CR V",LX,8
2015,Honda,"CR V",LX,10
2015,Honda,"CR V",LX,11
2015,Honda,"CR V",LX,14
2015,Honda,"CR V",LX,40
2015,Honda,Odyssey,Touring,8
2015,Honda,Odyssey,Touring,15
2015,Honda,Odyssey,Touring,16
2015,Honda,Odyssey,Touring,21
2015,Honda,Odyssey,Touring,48
2015,Honda,Odyssey,Touring,73
2015,Honda,Pilot,SE,51
2015,Honda,Pilot,Touring,55
2015,Honda,Pilot,Touring,120
2015,Hyundai,Accent,GL,11
2015,Hyundai,Accent,GL,17
2015,Hyundai,Accent,GL,30
2015,Hyundai,Accent,GL,37
2015,Hyundai,Accent,GL,49
2015,Hyundai,Accent,GL,55
2015,Hyundai,Accent,GL,69
2015,Hyundai,Accent,GLS,8
2015,Hyundai,Accent,GLS,10
2015,Hyundai,Accent,GLS,27
2015,Hyundai,Accent,GLS,40
2015,Hyundai,Accent,GLS,94
2015,Hyundai,Accent,GLS,102
2015,Hyundai,Elantra,GL,9
2015,Hyundai,Elantra,GL,15
2015,Hyundai,Elantra,GL,16
2015,Hyundai,Elantra,GL,26
2015,Hyundai,Elantra,GL,32
2015,Hyundai,Elantra,GL,42
2015,Hyundai,Elantra,GL,75
2015,Hyundai,Elantra,GL,111
2015,Hyundai,Elantra,GL,112
2015,Hyundai,Elantra,GLS,8
2015,Hyundai,Elantra,GLS,12
